id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,dme_frequency_khz,dme_channel,dme_latitude_deg,dme_longitude_deg,dme_elevation_ft,slaved_variation_deg,magnetic_variation_deg,usageType,power,associated_airport
87193,Cheyenne_VORTAC_US,CYS,Cheyenne,VORTAC,113100,41.21099854,-104.7730026,6210,US,113100,078X,,,,13.001,9.385,BOTH,HIGH,KCYS
87194,Yakataga_NDB_US,CYT,Yakataga,NDB,209,60.08620071,-142.4889984,12,US,,,,,,,22.173,LO,MEDIUM,PACY
87195,Clay_Center_NDB_US,CYW,Clay Center,NDB,362,39.38069916,-97.16120148,1205,US,,,,,,,4.471,TERMINAL,LOW,
87196,Cypress_VOR-DME_US,CYY,Cypress,VOR-DME,108600,26.15340042,-81.77809906,9,US,108600,023X,,,,-3.001,-4.322,RNAV,LOW,KAPF
87201,Casey_NDB_US,CZB,Casey,NDB,359,39.30519867,-88.0019989,643,US,,,,,,,-2.176,LO,LOW,
87204,Clarksville_NDB_US,CZE,Clarksville,NDB,201,35.46920013,-93.42350006,450,US,,,,,,,2.204,TERMINAL,LOW,
87205,Cape_Romanzof_NDB_US,CZF,Cape Romanzof,NDB,275,61.79069901,-165.9700012,,US,,,,,,,12.533,LO,MEDIUM,PACZ
87206,Cape_Romanzof_DME_US,CZF,Cape Romanzof,DME,116750,61.78030014,-166.0390015,457,US,116750,114Y,,,,,12.509,LO,MEDIUM,PACZ
87208,Crazy_Woman_VOR-DME_US,CZI,Crazy Woman,VOR-DME,117300,43.99969864,-106.435997,4798,US,117300,120X,,,,13.001,10.533,BOTH,HIGH,
87209,Amason_NDB_US,CZJ,Amason,NDB,341,31.83289909,-94.15380096,312,US,,,,,,,3.032,TERMINAL,LOW,
87214,Clovis_VORTAC_US,CZQ,Clovis,VORTAC,112900,36.88430023,-119.8150024,363,US,112900,076X,,,,15.001,14.054,BOTH,HIGH,KFAT
87217,Crosbyton_NDB_US,CZX,Crosbyton,NDB,332,33.62409973,-101.2389984,3012,US,,,,,,,7.109,LO,LOW,
87251,Tomok_NDB_US,DA,Tomok,NDB,263,29.14410019,-81.14769745,,US,,,,,,,-5.321,LO,LOW,KDAB
87252,Davee_NDB_US,DA,Davee,NDB,223,38.66329956,-77.10970306,54,US,,,,,,,-10.339,TERMINAL,LOW,KDAA
87255,Necedah_NDB_US,DAF,Necedah,NDB,233,44.03409958,-90.08260345,914,US,,,,,,,-1.248,LO,LOW,
87256,Daggett_VORTAC_US,DAG,Daggett,VORTAC,113200,34.96250153,-116.5780029,1760,US,113200,079X,,,,15.001,12.587,BOTH,MEDIUM,KBYS
87258,Drake_VOR-DME_US,DAK,Drake,VOR-DME,108800,36.04290009,-94.19760132,1530,US,108800,025X,,,,7.001,2.508,LO,LOW,KFYV
87265,Danville_VOR_US,DAN,Danville,VOR,113100,36.56890106,-79.33670044,570,US,,,,,,-6.001,-8.264,LO,MEDIUM,KDAN
87271,Dragoo_NDB_US,DAO,Dragoo,NDB,410,31.58569908,-110.3440018,4654,US,,,,,,,10.419,TERMINAL,LOW,KFHU
87276,Daisetta_VORTAC_US,DAS,Daisetta,VORTAC,116900,30.18969917,-94.64499664,75,US,116900,116X,,,,5.006,3.264,BOTH,HIGH,
87285,Zilom_NDB_US,DB,Zilom,NDB,341,42.32300186,-90.59889984,,US,,,,,,,-0.388,TERMINAL,LOW,KDBQ
87286,Creke_NDB_US,DB,Creke,NDB,251,32.48379898,-83.0109024,275,US,,,,,,,-4.519,HI,LOW,
87290,Red_Table_VOR-DME_US,DBL,Red Table,VOR-DME,113000,39.43930054,-106.8949966,11758,US,113000,077X,,,,12.001,10.306,BOTH,HIGH,KASE
87291,Dublin_VORTAC_US,DBN,Dublin,VORTAC,113100,32.56069946,-82.83319855,300,US,113100,078X,,,,-1.001,-5.006,LO,MEDIUM,
87292,Dubuque_VORTAC_US,DBQ,Dubuque,VORTAC,115800,42.4015007,-90.70909882,1051,US,115800,105X,,,,4.001,-0.339,BOTH,HIGH,KDBQ
87295,Dubois_VORTAC_US,DBS,Dubois,VORTAC,116900,44.08890152,-112.2089996,4915,US,116900,116X,,,,15.001,13.388,BOTH,HIGH,
87297,Morrison_NDB_US,DBX,Morrison,NDB,212,39.76169968,-97.04229736,1380,US,,,,,,,4.414,TERMINAL,LOW,
87301,Oxonn_NDB_US,DC,Oxonn,NDB,332,38.76610184,-77.0266037,,US,,,,,,,-10.391,TERMINAL,LOW,KDCA
87302,Buffs_NDB_US,DC,Buffs,NDB,332,40.33470154,-104.6259995,4675,US,,,,,,,9.284,TERMINAL,LOW,KGXY
87303,Washington_VOR-DME_US,DCA,Washington,VOR-DME,111000,38.85950089,-77.03639984,9,US,111000,047X,,,,-9.001,-10.403,LO,MEDIUM,KDCA
87305,Chester_NDB_US,DCM,Chester,NDB,220,34.78680038,-81.20110321,655,US,,,,,,,-6.399,LO,LOW,
87309,Decatur_VOR-DME_US,DCU,Decatur,VOR-DME,112800,34.64830017,-86.9394989,590,US,112800,075X,,,,-1.001,-2.202,LO,MEDIUM,
87310,Washington_NDB_US,DCY,Washington,NDB,212,38.69620132,-87.13249969,471,US,,,,,,,-2.533,TERMINAL,LOW,
87312,Cobbs_NDB_US,DD,Cobbs,NDB,253,39.74290085,-83.02020264,,US,,,,,,,-6.269,TERMINAL,LOW,50OI
87314,Commerce_NDB_US,DDA,Commerce,NDB,244,34.06219864,-83.52089691,880,US,,,,,,,-4.479,TERMINAL,LOW,K19A
87315,Dodge_City_VORTAC_US,DDC,Dodge City,VORTAC,108200,37.8506012,-100.0059967,2565,US,108200,019X,,,,8.01,6.389,LO,MEDIUM,KDDC
87316,Port_City_VOR-DME_US,DDD,Port City,VOR-DME,116500,41.36640167,-91.14910126,540,US,116500,112X,,,,1.001,-0.018,LO,MEDIUM,
87318,Sheldon_VOR-DME_US,DDL,Sheldon,VOR-DME,108600,43.21210098,-95.83390045,1417,US,108600,023X,,,,5.001,3.368,LO,LOW,
87321,Muddy_Mountain_VORTAC_US,DDY,Muddy Mountain,VORTAC,116200,43.09090042,-106.2770004,5860,US,116200,109X,,,,12.001,10.408,BOTH,HIGH,KCPR
87326,Madds_NDB_US,DE,Madds,NDB,338,42.49489975,-83.09349823,,US,,,,,,,-7.083,TERMINAL,LOW,KDET
87327,Elwin_NDB_US,DE,Elwin,NDB,275,39.79050064,-88.95379639,,US,,,,,,,-1.359,TERMINAL,LOW,KDEC
87331,Slidell_NDB_US,DEF,Slidell,NDB,256,30.29680061,-89.83409882,15,US,,,,,,,0.196,TERMINAL,LOW,
87332,Decorah_NDB_US,DEH,Decorah,NDB,236,43.27569962,-91.7365036,1154,US,,,,,,,0.107,LO,LOW,
87336,Denver_VOR-DME_US,DEN,Denver,VOR-DME,117900,39.8125,-104.6610031,5440,US,117900,126X,,,,11.001,9.263,LO,HIGH,
87337,De_Queen_NDB_US,DEQ,De Queen,NDB,281,34.04589844,-94.3993988,352,US,,,,,,,3.058,TERMINAL,LOW,
87339,Alexander_City_NDB_US,DER,Alexander City,NDB,382,32.87929916,-85.96130371,641,US,,,,,,,-2.466,TERMINAL,LOW,
87345,Defiance_NDB_US,DFI,Defiance,NDB,246,41.33449936,-84.42690277,708,US,,,,,,,-5.423,TERMINAL,LOW,
87353,Dogwood_VORTAC_US,DGD,Dogwood,VORTAC,109400,37.02349854,-92.87689972,1600,US,109400,031X,,,,6.001,1.495,LO,MEDIUM,2K2
87354,Red_Dog_NDB-DME_US,DGG,Red Dog,NDB-DME,429,68.03240204,-162.904007,955,US,108600,023X,,,,,15.539,LO,LOW,
87364,Randolph_TACAN_US,DHK,Randolph,TACAN,109900,29.53689957,-98.26779938,773,US,109900,036X,,,,9.012,5.309,BOTH,MEDIUM,KRND
87367,Dolphin_VORTAC_US,DHP,Dolphin,VORTAC,113900,25.79999924,-80.34899902,10,US,113900,086X,,,,-4.011,-5.257,BOTH,HIGH,KMIA
87370,Dalhart_VORTAC_US,DHT,Dalhart,VORTAC,112000,36.09149933,-102.5449982,4020,US,112000,057X,,,,12.012,8.006,LO,MEDIUM,
87374,Noson_NDB_US,DI,Noson,NDB,353,46.68780136,-102.711998,2527,US,,,,,,,8.495,TERMINAL,LOW,KDIK
87378,Dickinson_VORTAC_US,DIK,Dickinson,VORTAC,112900,46.86000061,-102.7740021,2520,US,112900,076X,,,,14.001,8.528,BOTH,HIGH,KDIK
87386,Dixon_NDB-DME_US,DIW,Dixon,NDB-DME,198,34.56850052,-77.45300293,54,US,116000,107X,,,,,-9.151,BOTH,HIGH,
87394,Dryer_VOR-DME_US,DJB,Dryer,VOR-DME,113600,41.35810089,-82.16200256,780,US,113600,083X,,,,-5.001,-7.344,BOTH,HIGH,
87395,Canton_NDB_US,DJD,Canton,NDB,415,34.25239944,-84.48760223,1100,US,,,,,,,-4.068,TERMINAL,LOW,
87397,Delta_Junction_NDB_US,DJN,Delta Junction,NDB,347,64.02349854,-145.6869965,,US,,,,,,,22.572,LO,MEDIUM,PABI
87402,Kenan_NDB_US,DKA,Kenan,NDB,332,35.07229996,-77.91889954,118,US,,,,,,,-9.036,TERMINAL,LOW,
87405,De_Kalb_NDB_US,DKB,De Kalb,NDB,209,41.93399811,-88.70729828,909,US,,,,,,,-2.119,TERMINAL,LOW,
87406,Don_Scott_NDB_US,DKG,Don Scott,NDB,348,40.08039856,-83.07879639,,US,,,,,,,-6.292,TERMINAL,LOW,KOSU
87409,Dunkirk_VORTAC_US,DKK,Dunkirk,VORTAC,116200,42.49060059,-79.27410126,680,US,116200,109X,,,,-7.001,-10.114,BOTH,HIGH,
87413,Pykla_NDB_US,DL,Pykla,NDB,379,46.84569931,-92.35500336,,US,,,,,,,0.07,LO,LOW,KDLH
87417,Dillon_NDB_US,DLC,Dillon,NDB,274,34.45009995,-79.3687973,122,US,,,,,,,-7.543,TERMINAL,LOW,
87419,Laughlin_VORTAC_US,DLF,Laughlin,VORTAC,114400,29.36090088,-100.7720032,1071,US,114400,091X,,,,7.012,6.461,LO,HIGH,KDLF
87420,Dillingham_VOR-DME_US,DLG,Dillingham,VOR-DME,116400,58.99420166,-158.552002,119,US,116400,111X,,,,20.001,16.013,BOTH,HIGH,PADL
87421,Duluth_VORTAC_US,DLH,Duluth,VORTAC,112600,46.80220032,-92.20290375,1430,US,112600,073X,,,,5.001,-0.011,BOTH,HIGH,KDLH
87422,Dells_VORTAC_US,DLL,Dells,VORTAC,117000,43.55089951,-89.76360321,1020,US,117000,117X,,,,3.001,-1.36,BOTH,HIGH,
87424,Dillon_VOR-DME_US,DLN,Dillon,VOR-DME,113000,45.24860001,-112.5469971,5260,US,113000,077X,,,,18.001,14.027,BOTH,HIGH,
87427,Delaware_NDB_US,DLZ,Delaware,NDB,215,40.27700043,-83.103302,940,US,,,,,,,-6.311,TERMINAL,LOW,
87435,Spenc_NDB_US,DM,Spenc,NDB,223,42.22000122,-83.20330048,,US,,,,,,,-6.58,TERMINAL,LOW,KDTW
87436,Davis_Monthan_TACAN_US,DMA,Davis Monthan,TACAN,117600,32.15990067,-110.8809967,2663,US,117600,123X,,,,12.002,10.572,BOTH,MEDIUM,KDMA
87437,Dimmit_County_NDB_US,DMD,Dimmit County,NDB,343,28.5223999,-99.82730103,612,US,,,,,,,6.176,TERMINAL,LOW,
87438,Deming_VORTAC_US,DMN,Deming,VORTAC,108600,32.27560043,-107.6050034,4210,US,108600,023X,,,,12.001,9.528,BOTH,MEDIUM,KDMN
87440,Sedalia_NDB_US,DMO,Sedalia,NDB,281,38.70439911,-93.1765976,880,US,,,,,,,1.541,TERMINAL,LOW,
87444,Dickson_NDB_US,DMZ,Dickson,NDB,203,36.12739944,-87.43240356,852,US,,,,,,,-2.12,TERMINAL,LOW,
87451,Julip_NDB_US,DN,Julip,NDB,332,40.28950119,-87.52970123,,US,,,,,,,-2.522,TERMINAL,LOW,
87457,Denison_NDB_US,DNI,Denison,NDB,341,33.82400131,-96.66970062,680,US,,,,,,,4.341,TERMINAL,LOW,3T0
87458,Donnelly_VORTAC_US,DNJ,Donnelly,VORTAC,116200,44.76710129,-116.2060013,7300,US,116200,109X,,,,19.001,15.142,BOTH,HIGH,
87461,Denison_NDB_US,DNS,Denison,NDB,350,41.98400116,-95.37940216,1255,US,,,,,,,3.204,TERMINAL,LOW,
87462,Nally_Dunston_NDB_US,DNT,Nally Dunston,NDB,343,35.99499893,-89.40579987,370,US,,,,,,,-0.4,TERMINAL,LOW,KDYR
87464,Danville_VORTAC_US,DNV,Danville,VORTAC,111000,40.29380035,-87.55719757,700,US,111000,047X,,,,2.001,-2.508,BOTH,MEDIUM,
87465,Dunoir_VOR-DME_US,DNW,Dunoir,VOR-DME,117200,43.82830048,-110.3349991,7720,US,117200,119X,,,,15.001,12.479,BOTH,HIGH,
87466,De_Lancey_VOR-DME_US,DNY,De Lancey,VOR-DME,112100,42.17829895,-74.95690155,2560,US,112100,058X,,,,-11.001,-13.057,LO,MEDIUM,
87480,Dotte_NDB_US,DO,Dotte,NDB,359,39.22090149,-94.74990082,,US,,,,,,,3.028,TERMINAL,MEDIUM,KMCI
87481,Dougy_NDB_US,DO,Dougy,NDB,236,45.83449936,-89.73040009,1630,US,,,,,,,-2.076,TERMINAL,LOW,
87483,Dobbins_TACAN_US,DOB,Dobbins,TACAN,113000,33.91460037,-84.50730133,1008,US,113000,077X,,,,-3.001,-4.021,BOTH,LOW,KMGE
87495,Dover_TACAN_US,DOV,Dover,TACAN,110000,39.13230133,-75.46730042,17,US,110000,037X,,,,-9.001,-11.474,BOTH,LOW,KDOV
87501,Du_Page_VOR-DME_US,DPA,Du Page,VOR-DME,108400,41.89039993,-88.35019684,800,US,108400,021X,,,,2.001,-2.298,LO,MEDIUM,
87503,Dugway_NDB_US,DPG,Dugway,NDB,284,40.18239975,-112.9369965,4374,US,,,,,,,13.05,TERMINAL,MEDIUM,KDPG
87504,Deer_Park_VOR-DME_US,DPK,Deer Park,VOR-DME,117700,40.79180145,-73.30370331,117,US,117700,124X,,,,-12.001,-13.377,BOTH,MEDIUM,KFRG
87508,Dupree_VORTAC_US,DPR,Dupree,VORTAC,116800,45.0780983,-101.7149963,2530,US,116800,115X,,,,10.012,8.019,BOTH,HIGH,7F2
87509,Deer_Park_NDB_US,DPY,Deer Park,NDB,216,47.96770096,-117.4260025,2250,US,,,,,,,16.329,TERMINAL,LOW,
87511,Dayton_VOR-DME_US,DQN,Dayton,VOR-DME,114500,40.01639938,-84.39689636,990,US,114500,092X,,,,-1.001,-5.241,LO,MEDIUM,
87512,Dupont_VORTAC_US,DQO,Dupont,VORTAC,114000,39.67810059,-75.60710144,70,US,114000,087X,,,,-10.001,-11.519,BOTH,MEDIUM,KILG
87513,De_Quincy_NDB_US,DQU,De Quincy,NDB,410,30.43549919,-93.46679688,82,US,,,,,,,2.419,TERMINAL,LOW,
87518,Idder_NDB_US,DR,Idder,NDB,385,30.75209999,-93.33470154,160,US,,,,,,,2.356,TERMINAL,LOW,KDRI
87519,Kotti_NDB_US,DR,Kotti,NDB,335,29.44269943,-100.9919968,1149,US,,,,,,,6.525,LO,LOW,KDRT
87524,Drake_VORTAC_US,DRK,Drake,VORTAC,114100,34.70259857,-112.4800034,4963,US,114100,088X,,,,14.001,11.52,BOTH,HIGH,KPRC
87525,Drummond_Island_NDB_US,DRM,Drummond Island,NDB,218,46.00719833,-83.74220276,580,US,,,,,,,-7.425,TERMINAL,LOW,
87527,Durango_VOR-DME_US,DRO,Durango,VOR-DME,108200,37.15330124,-107.75,6660,US,108200,019X,,,,14.001,10.35,LO,MEDIUM,
87528,Drummond_VOR_US,DRU,Drummond,VOR,117100,46.63610077,-113.1869965,4150,US,,,,,,17.001,14.385,LO,MEDIUM,
87534,Forem_NDB_US,DS,Forem,NDB,344,41.48220062,-93.58059692,,US,,,,,,,1.571,TERMINAL,LOW,KDSM
87536,Deschutes_VORTAC_US,DSD,Deschutes,VORTAC,117600,44.25279999,-121.3040009,4100,US,117600,123X,,,,18.001,16.236,BOTH,HIGH,
87538,Des_Moines_VORTAC_US,DSM,Des Moines,VORTAC,117500,41.43700027,-93.6486969,940,US,117500,122X,,,,7.001,2.006,BOTH,HIGH,KDSM
87541,Revup_NDB_US,DT,Revup,NDB,388,42.12009811,-83.43170166,631,US,,,,,,,-6.448,TERMINAL,LOW,KDTW
87542,Delta_VORTAC_US,DTA,Delta,VORTAC,116100,39.3022995,-112.5059967,4600,US,116100,108X,,,,16.001,12.454,BOTH,HIGH,
87543,Mark_Anton_NDB_US,DTE,Mark Anton,NDB,394,35.48199844,-84.93090057,710,US,,,,,,,-4.007,TERMINAL,LOW,
87546,Detroit_Lakes_VOR-DME_US,DTL,Detroit Lakes,VOR-DME,111200,46.82550049,-95.88739777,1384,US,111200,049X,,,,5.005,3.21,LO,LOW,
87547,Downtown_VOR_US,DTN,Downtown,VOR,108600,32.53990173,-93.74130249,175,US,,,,,,7.001,2.448,TERMINAL,LOW,KDTN
87548,Destin_NDB_US,DTS,Destin,NDB,254,30.4048996,-86.47380066,58,US,,,,,,,-2.011,LO,LOW,
87555,Durant_NDB_US,DUA,Durant,NDB,359,33.94229889,-96.39859772,684,US,,,,,,,4.238,TERMINAL,LOW,
87558,Duncan_VOR-DME_US,DUC,Duncan,VOR-DME,111000,34.3844986,-97.91680145,1090,US,111000,047X,,,,9.001,5.197,LO,MEDIUM,
87559,Douglas_VORTAC_US,DUG,Douglas,VORTAC,108800,31.47270012,-109.6019974,4160,US,108800,025X,,,,13.001,10.271,LO,MEDIUM,KDUG
87562,Dutch_Harbor_NDB-DME_US,DUT,Dutch Harbor,NDB-DME,283,53.90520096,-166.548996,284,US,113900,086X,53.9047,-166.549,284,,11.32,BOTH,MEDIUM,PADU
87565,Auney_NDB_US,DV,Auney,NDB,353,41.69480133,-90.65579987,748,US,,,,,,,-0.297,TERMINAL,LOW,
87567,Dove_Creek_VORTAC_US,DVC,Dove Creek,VORTAC,114600,37.80879974,-108.9309998,6990,US,114600,093X,,,,14.001,11.099,BOTH,HIGH,
87569,Goodall_NDB_US,DVK,Goodall,NDB,311,37.57640076,-84.76399994,1000,US,,,,,,,-4.336,TERMINAL,LOW,
87572,Devils_Lake_VOR-DME_US,DVL,Devils Lake,VOR-DME,111000,48.11520004,-98.91249847,1450,US,111000,047X,,,,7.001,5.534,LO,MEDIUM,
87575,Mile_High_VORTAC_US,DVV,Mile High,VORTAC,114700,39.8946991,-104.6240005,5270,US,114700,094X,,,,11.001,9.257,BOTH,HIGH,KDEN
87576,Davie_NDB_US,DVZ,Davie,NDB,354,35.91350174,-80.45619965,810,US,,,,,,,-7.281,TERMINAL,LOW,8A7
87583,Owaso_NDB_US,DW,Owaso,NDB,375,36.30739975,-95.87529755,,US,,,,,,,3.578,TERMINAL,LOW,KTUL
87586,Warrington_TACAN_US,DWG,Warrington,TACAN,134500,30.47820091,-86.52089691,77,US,134500,002X,,,,0.001,-1.598,BOTH,MEDIUM,KVPS
87587,David_Hooks_NDB_US,DWH,David Hooks,NDB,521,30.12549973,-95.56590271,,US,,,,,,,3.597,TERMINAL,LOW,
87591,Willow_NDB_US,DWL,Willow,NDB,353,40.87279892,-100.072998,2519,US,,,,,,,6.462,TERMINAL,LOW,
87592,Darwin_VORTAC_US,DWN,Darwin,VORTAC,109000,45.08750153,-94.45379639,1130,US,109000,027X,,,,7.001,2.171,LO,MEDIUM,
87595,Detroit_VOR-DME_US,DXO,Detroit,VOR-DME,113400,42.21310043,-83.36669922,638,US,113400,081X,,,,-6.003,-6.497,BOTH,HIGH,KDTW
87596,Dalton_NDB_US,DXT,Dalton,NDB,370,42.47090149,-73.17019653,1082,US,,,,,,,-14.167,TERMINAL,LOW,
87597,Dawson-Madison_NDB_US,DXX,Dawson-Madison,NDB,341,44.98410034,-96.17919922,1077,US,,,,,,,3.459,TERMINAL,LOW,
87599,Lexey_NDB_US,DY,Lexey,NDB,275,39.38959885,-94.67839813,830,US,,,,,,,2.589,LO,LOW,KMCI
87603,Dorchester_Co_NDB_US,DYB,Dorchester Co,NDB,365,33.06129837,-80.27729797,100,US,,,,,,,-6.569,TERMINAL,LOW,
87604,Doylestown_NDB_US,DYL,Doylestown,NDB,237,40.33570099,-75.12210083,394,US,,,,,,,-12.228,TERMINAL,LOW,
87605,Smuto_NDB_US,DYO,Smuto,NDB,221,43.70629883,-72.9571991,1140,US,,,,,,,-14.515,TERMINAL,LOW,KRUT
87606,Dulaney_NDB_US,DYQ,Dulaney,NDB,263,36.13589859,-82.89040375,1550,US,,,,,,,-5.421,TERMINAL,LOW,
87607,Dyersburg_VORTAC_US,DYR,Dyersburg,VORTAC,116800,36.01860046,-89.31759644,380,US,116800,115X,,,,3.001,-0.442,LO,MEDIUM,KDYR
87608,Dyess_TACAN_US,DYS,Dyess,TACAN,133600,32.41849899,-99.85710144,1782,US,133600,063X,,,,8.007,6.243,BOTH,MEDIUM,KDYS
87614,Dumas_NDB_US,DZM,Dumas,NDB,305,33.88439941,-91.53150177,163,US,,,,,,,1.081,TERMINAL,LOW,
87624,Anoke_NDB_US,EA,Anoke,NDB,422,40.62609863,-99.02570343,2128,US,,,,,,,6.038,TERMINAL,LOW,
87625,Maggs_NDB_US,EA,Maggs,NDB,239,44.94469833,-91.373703,,US,,,,,,,-0.257,TERMINAL,LOW,KEAU
87626,Nevada_NDB_US,EAD,Nevada,NDB,209,37.85889816,-94.30269623,878,US,,,,,,,2.484,LO,LOW,
87628,Eagle_Grove_NDB_US,EAG,Eagle Grove,NDB,302,42.70859909,-93.91059875,1128,US,,,,,,,2.055,TERMINAL,LOW,
87630,Kearney_VOR_US,EAR,Kearney,VOR,111200,40.7256012,-99.00509644,2130,US,,,,,,10.001,6.03,LO,MEDIUM,
87632,Wenatchee_VOR-DME_US,EAT,Wenatchee,VOR-DME,111000,47.39970016,-120.2109985,1224,US,111000,047X,,,,19.001,17.084,LO,MEDIUM,
87633,Eau_Claire_VORTAC_US,EAU,Eau Claire,VORTAC,112900,44.89770126,-91.47850037,900,US,112900,076X,,,,4.001,-0.195,LO,MEDIUM,KEAU
87634,Evansville_NDB_US,EAV,Evansville,NDB,391,66.89320374,-151.5639954,,US,,,,,,,21.386,BOTH,MEDIUM,PABT
87637,Webster_City_NDB_US,EBS,Webster City,NDB,323,42.44129944,-93.86920166,1120,US,,,,,,,2.052,TERMINAL,LOW,
87640,Meggi_NDB_US,EC,Meggi,NDB,217,37.79119873,-113.0210037,,US,,,,,,,12.376,TERMINAL,LOW,KCDC
87641,Manteca_VORTAC_US,ECA,Manteca,VORTAC,116000,37.83359909,-121.1709976,48,US,116000,107X,,,,17.001,14.343,BOTH,HIGH,KSCK
87644,Newcombe_VORTAC_US,ECB,Newcombe,VORTAC,110400,38.15840149,-82.91010284,1070,US,110400,041X,,,,-2.001,-6.088,LO,MEDIUM,
87646,Elizabeth_City_VOR-DME_US,ECG,Elizabeth City,VOR-DME,112500,36.25759888,-76.17559814,10,US,112500,072X,,,,-7.001,-10.316,BOTH,MEDIUM,KECG
87648,Peck_VORTAC_US,ECK,Peck,VORTAC,114000,43.25590134,-82.71790314,810,US,114000,087X,,,,-7.001,-7.409,BOTH,HIGH,
87649,Newcastle_VOR_US,ECS,Newcastle,VOR,108200,43.88119888,-104.3079987,4211,US,,,,,,11.007,9.385,LO,MEDIUM,
87651,Eunice_NDB_US,ECY,Eunice,NDB,263,30.55979919,-92.44809723,,US,,,,,,,2.023,LO,LOW,
87656,Edenton_NDB_US,EDE,Edenton,NDB,265,36.02539825,-76.5664978,19,US,,,,,,,-10.126,LO,LOW,
87657,Elmendorf_TACAN_US,EDF,Elmendorf,TACAN,113400,61.25500107,-149.7689972,360,US,113400,081X,,,,21.001,20.229,BOTH,HIGH,PAED
87658,Bellefontaine_NDB_US,EDJ,Bellefontaine,NDB,242,40.37099838,-83.81359863,1121,US,,,,,,,-5.579,TERMINAL,LOW,
87659,Enterprise_VOR_US,EDN,Enterprise,VOR,116600,31.29599953,-85.90329742,369,US,,,,,,-3.001,-2.338,LO,LOW,
87665,Edisto_VOR-DME_US,EDS,Edisto,VOR-DME,111400,33.45569992,-80.85839844,189,US,111400,051X,,,,-5.001,-6.372,LO,LOW,
87666,Edwards_VORTAC_US,EDW,Edwards,VORTAC,116400,34.98239899,-117.7330017,2354,US,116400,111X,,,,15.001,13.138,BOTH,MEDIUM,KEDW
87667,Tamie_NDB_US,EE,Tamie,NDB,374,45.79169846,-95.30549622,1400,US,,,,,,,2.568,LO,LOW,KAXN
87669,Needles_VORTAC_US,EED,Needles,VORTAC,115200,34.76599884,-114.473999,620,US,115200,099X,,,,15.001,12.259,BOTH,HIGH,
87670,Elephant_NDB_US,EEF,Elephant,NDB,391,58.17100143,-135.2579956,,US,,,,,,,22.464,LO,MEDIUM,
87672,Keene_VORTAC_US,EEN,Keene,VORTAC,109400,42.79430008,-72.29180145,1380,US,109400,031X,,,,-14.001,-14.531,LO,MEDIUM,KEEN
87673,Emanuel_Co_NDB_US,EEX,Emanuel Co,NDB,309,32.66650009,-82.45269775,258,US,,,,,,,-5.202,TERMINAL,LOW,
87675,Belle_Fourche_NDB_US,EFC,Belle Fourche,NDB,269,44.73659897,-103.8590012,3189,US,,,,,,,9.266,TERMINAL,LOW,
87676,Ellington_TACAN_US,EFD,Ellington,TACAN,109400,29.6060009,-95.15969849,30,US,109400,031X,,,,5.012,3.464,BOTH,MEDIUM,
87678,Newport_NDB_US,EFK,Newport,NDB,242,44.95280075,-72.1772995,,US,,,,,,,-15.471,TERMINAL,LOW,
87679,Jefferson_NDB_US,EFW,Jefferson,NDB,391,42.0135994,-94.34269714,1041,US,,,,,,,2.308,TERMINAL,LOW,
87681,Eagle_NDB_US,EGE,Eagle,NDB,357,39.64659882,-106.9140015,6539,US,,,,,,,10.33,TERMINAL,MEDIUM,
87684,Emmetsburg_NDB_US,EGQ,Emmetsburg,NDB,410,43.10110092,-94.7071991,1200,US,,,,,,,2.425,LO,LOW,
87685,Wellington_NDB_US,EGT,Wellington,NDB,414,37.32369995,-97.39019775,1270,US,,,,,,,4.554,TERMINAL,LOW,
87686,Eagle_River_NDB_US,EGV,Eagle River,NDB,341,45.93270111,-89.26319885,1644,US,,,,,,,-2.352,TERMINAL,LOW,
87687,English_Bay_NDB_US,EGY,English Bay,NDB,374,57.12400055,-170.2720032,,US,,,,,,,9.597,TERMINAL,MEDIUM,
87689,Elkhart_NDB_US,EHA,Elkhart,NDB,377,37.00109863,-101.8850021,3617,US,,,,,,,7.426,TERMINAL,LOW,
87690,Shafter_VORTAC_US,EHF,Shafter,VORTAC,115400,35.48460007,-119.0970001,550,US,115400,101X,,,,14.001,13.369,BOTH,HIGH,
87691,Cape_Newenham_NDB-DME_US,EHM,Cape Newenham,NDB-DME,385,58.65589905,-162.076004,541,US,108150,018Y,,,,,14.206,BOTH,MEDIUM,PAEH
87694,Garfy_NDB_US,EI,Garfy,NDB,341,36.27500153,-97.79070282,1100,US,,,,,,,5.148,TERMINAL,LOW,KWDG
87695,Belcher_VORTAC_US,EIC,Belcher,VORTAC,117400,32.77140045,-93.80989838,190,US,117400,121X,,,,7.001,2.467,BOTH,HIGH,KBAD
87696,Eielson_TACAN_US,EIL,Eielson,TACAN,115100,64.65380096,-147.0939941,528,US,115100,098X,,,,26.001,22.414,BOTH,HIGH,PAEI
87698,Greensboro_NDB_US,EJK,Greensboro,NDB,397,33.59489822,-83.14070129,662,US,,,,,,,-4.593,TERMINAL,LOW,
87699,Gozzr_NDB_US,EK,Gozzr,NDB,417,42.25930023,-71.73609924,,US,,,,,,,-14.594,TERMINAL,LOW,KORH
